msgTime,roundNum,role,clkTime,outcome,numOutcome,source,workerid_uniq,gameid,contents,numCleanChars,numRawChars,numCleanWords,numRawWords,condition,clickStatus,clickColH,clickColL,clickColS,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColL,alt1ColS,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColL,alt2ColS,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff
,1,speaker,,true,1,1,20091,11618,bluish purple,13,13,2,2,close,target,245,50,7,1,1,distr1,350,50,28,2,2,distr2,47,50,0,3,3,18.90719986861536,5.7179273119105085,15.997409832135364
,1,speaker,,true,1,1,20091,11619,olive green,11,11,2,2,far,target,96,50,25,1,3,distr1,130,50,73,2,2,distr2,250,50,10,3,1,63.08808808500162,21.442732281248365,70.49267077031925
,1,speaker,,true,1,1,20091,11620,olive green,11,11,2,2,split,target,86,50,23,1,3,distr1,87,50,66,2,2,distr2,49,50,83,3,1,19.144238845297558,40.88785510190065,32.59184015037592
,1,speaker,,true,1,1,20091,11621,mustard,7,7,1,1,far,target,53,50,36,1,3,distr1,257,50,32,2,1,distr2,107,50,85,3,2,47.96448120870435,55.964235138495816,66.00355118072434
,1,speaker,,true,1,1,20091,11622,bright blue,11,11,2,2,split,target,200,50,42,1,3,distr1,196,50,23,2,1,distr2,281,50,56,3,2,16.361884271427588,50.20927949178297,41.647793068802656
,1,speaker,,true,1,1,20091,11623,mauve,5,5,1,1,split,target,4,50,40,1,1,distr1,6,50,56,2,2,distr2,38,50,91,3,3,8.521332987390336,37.02918310198604,30.524560936702784
,1,speaker,,true,1,1,20091,11624,orange,6,6,1,1,split,target,18,50,71,1,2,distr1,52,50,69,2,1,distr2,334,50,6,3,3,14.99922589445302,37.46956984373258,43.9403022551183
,1,speaker,,true,1,1,20011,11625,Lemon yellow,12,12,2,2,far,target,85,50,59,1,1,distr1,242,50,29,2,3,distr2,238,50,54,3,2,54.98767341114078,79.12271147520703,28.41990361907033
,1,speaker,,true,1,1,20011,11626,Greenish gray,13,13,2,2,split,target,81,50,13,1,2,distr1,194,50,21,2,3,distr2,349,50,58,3,1,19.547801432708926,33.06378548429733,43.46729804090194
,1,speaker,,true,1,1,20011,11627,Turquoise,9,9,1,1,split,target,204,50,27,1,2,distr1,147,50,25,2,1,distr2,61,50,55,3,3,14.362947443899687,55.52043188348916,46.289649940073346
,1,speaker,,true,1,1,20011,11628,Winter blue,11,11,2,2,split,target,232,50,19,1,3,distr1,95,50,6,2,1,distr2,112,50,75,3,2,18.40173420267832,56.30925849053154,53.079759991310254
,1,speaker,,true,1,1,20011,11629,Tan,3,3,1,1,split,target,60,50,36,1,2,distr1,83,50,25,2,3,distr2,138,50,90,3,1,16.058707585965116,98.165214145192,91.42233164663708
,1,speaker,,true,1,1,20011,11630,Spring green,12,12,2,2,far,target,88,50,29,1,2,distr1,251,50,12,2,3,distr2,59,50,78,3,1,25.546553745575572,38.389500635474775,58.743864745219966
,1,speaker,,true,1,1,20092,11631,blue,4,4,1,1,far,target,231,50,71,1,2,distr1,131,50,64,2,1,distr2,43,50,65,3,3,62.90892991429613,104.04558101098223,76.08789540443256
,1,speaker,,true,1,1,20092,11632,gray purple,11,11,2,2,far,target,278,50,13,1,3,distr1,250,50,50,2,2,distr2,137,50,63,3,1,34.183039899595784,61.79646723136457,63.10190134685421
,1,speaker,,true,1,1,20092,11633,blue,4,4,1,1,far,target,245,50,58,1,3,distr1,150,50,41,2,2,distr2,14,50,37,3,1,48.67313267087175,67.24465939964371,48.03136095595264
,1,speaker,,true,1,1,20092,11634,pink,4,4,1,1,far,target,291,50,86,1,2,distr1,132,50,4,2,3,distr2,248,50,70,3,1,60.58563815219844,63.79869506478242,58.0468470425457
,1,speaker,,true,1,1,20092,11635,purple,6,6,1,1,split,target,293,50,11,1,3,distr1,10,50,3,2,1,distr2,96,50,51,3,2,8.01033662522061,36.348262988267045,28.18457284574975
,1,speaker,,true,1,1,20092,11636,grayish pink,12,12,2,2,close,target,349,50,31,1,1,distr1,308,50,4,2,2,distr2,5,50,35,3,3,15.058319054300716,7.133432042598254,17.80923339631603
,1,speaker,,true,1,1,20092,11637,light blue,10,10,2,2,close,target,183,50,27,1,3,distr1,145,50,14,2,2,distr2,73,50,3,3,1,11.52280809191125,19.793047795990454,10.306277896341488
,1,speaker,,true,1,1,20092,11638,light blue,10,10,2,2,far,target,187,50,58,1,1,distr1,43,50,69,2,3,distr2,318,50,79,3,2,79.91782755713251,85.2169814644311,70.1125757610986
,1,speaker,,true,1,1,20093,11639,gray,4,4,1,1,close,target,237,50,1,1,1,distr1,23,50,10,2,3,distr2,77,50,26,3,2,7.102777817026633,17.52851051587141,12.901106304115567
,1,speaker,,true,1,1,20093,11640,purple,6,6,1,1,far,target,285,50,64,1,3,distr1,185,50,54,2,1,distr2,52,50,6,3,2,69.14493483590564,44.6993266021503,46.055241199716605
,1,speaker,,true,1,1,20093,11641,magenta,7,7,1,1,split,target,300,50,23,1,1,distr1,4,50,24,2,2,distr2,341,50,72,3,3,16.27955414221656,26.065322624564573,32.095948186634146
,1,speaker,,true,1,1,20093,11642,dusty rose,10,10,2,2,far,target,335,50,47,1,3,distr1,16,50,91,2,2,distr2,234,50,31,3,1,44.02585108380265,43.51646454346521,72.17741085385566
,1,speaker,,true,1,1,20093,11643,magenta,7,7,1,1,far,target,323,50,79,1,3,distr1,120,50,86,2,1,distr2,171,50,36,3,2,126.90374075418572,72.35104743854683,73.74018185219856
,1,speaker,,true,1,1,20093,11644,light purple,12,12,2,2,close,target,303,50,13,1,1,distr1,173,50,1,2,3,distr2,346,50,30,3,2,11.27328069937978,10.017475377652113,17.917231313173342
,1,speaker,,true,1,1,20093,11645,gray,4,4,1,1,far,target,10,50,2,1,3,distr1,51,50,50,2,2,distr2,193,50,67,3,1,33.722532772568336,58.304313457923385,81.90383369616042
,1,speaker,,true,1,1,20093,11646,light purple,12,12,2,2,split,target,273,50,15,1,2,distr1,239,50,10,2,1,distr2,0,50,86,3,3,7.815767042453313,45.647836778250294,50.70657092323302
,1,speaker,,true,1,1,20024,11647,gray,4,4,1,1,close,target,210,50,1,1,3,distr1,197,50,24,2,1,distr2,176,50,27,3,2,15.963500207470483,18.1045896106478,5.595635845494878
,1,speaker,,true,1,1,20024,11648,dark pink,9,9,2,2,split,target,322,50,55,1,3,distr1,304,50,52,2,1,distr2,199,50,72,3,2,5.774231227192508,83.74281286520367,83.81888199899224
,1,speaker,,true,1,1,20024,11649,dark yellow,11,11,2,2,split,target,40,50,68,1,1,distr1,52,50,85,2,2,distr2,196,50,0,3,3,10.57346825031541,42.43540687589053,52.10469652108753
,1,speaker,,true,1,1,20024,11650,dark gray,9,9,2,2,split,target,48,50,8,1,3,distr1,138,50,11,2,1,distr2,30,50,66,3,2,11.420467848301818,33.60320613926124,42.34493669234101
,1,speaker,,true,1,1,20024,11651,blue,4,4,1,1,far,target,188,50,17,1,1,distr1,26,50,68,2,2,distr2,52,50,20,3,3,49.111470005605405,25.015011656319352,25.590697284158324
,1,speaker,,true,1,1,20024,11652,gray,4,4,1,1,split,target,191,50,1,1,3,distr1,191,50,17,2,2,distr2,319,50,46,3,1,10.677126128043943,32.57144285450485,39.68545932116786
,1,speaker,,true,1,1,20024,11653,dark pink,9,9,2,2,split,target,323,50,41,1,3,distr1,349,50,58,2,2,distr2,178,50,50,3,1,12.646399034786072,60.41922974490742,65.42974143175404
,1,speaker,,true,1,1,20024,11654,green,5,5,1,1,far,target,123,50,79,1,2,distr1,170,50,91,2,3,distr2,75,50,54,3,1,33.56634431322762,81.59698774034437,100.69306459334395
,1,speaker,,true,1,1,20094,11655,steel blue,10,10,2,2,far,target,210,50,25,1,3,distr1,91,50,17,2,1,distr2,134,50,76,3,2,24.30918473131751,65.34429965814654,69.65822979380795
,1,speaker,,true,1,1,20094,11656,purple,6,6,1,1,far,target,256,50,56,1,1,distr1,330,50,85,2,2,distr2,176,50,28,3,3,53.462662716290225,37.49808387255372,68.59491670339675
,1,speaker,,true,1,1,20094,11657,gray,4,4,1,1,far,target,295,50,1,1,1,distr1,242,50,47,2,3,distr2,18,50,52,3,2,43.78946870568832,29.28641817595974,68.52530029440844
,1,speaker,,true,1,1,20094,11658,gray,4,4,1,1,close,target,165,50,4,1,2,distr1,306,50,10,2,3,distr2,19,50,30,3,1,10.361280874306672,19.76020369008105,16.694405930569193
,1,speaker,,true,1,1,20094,11659,mint green,10,10,2,2,far,target,155,50,52,1,3,distr1,188,50,34,2,2,distr2,86,50,0,3,1,21.88136186286481,41.64572163765044,24.297638722777943
,1,speaker,,true,1,1,20095,11660,dark pink,9,9,2,2,far,target,326,50,43,1,2,distr1,253,50,11,2,3,distr2,226,50,80,3,1,27.80254097827797,88.24964660190788,75.51902356121613
,1,speaker,,true,1,1,20095,11661,brown gray,10,10,2,2,close,target,81,50,4,1,2,distr1,84,50,33,2,1,distr2,158,50,11,3,3,16.910298891740446,7.6454277198250535,19.96992446314461
,1,speaker,,true,1,1,20095,11662,dark green,10,10,2,2,far,target,96,50,31,1,3,distr1,244,50,17,2,2,distr2,121,50,74,3,1,29.737584210784696,64.40310772173623,73.99547844208999
,1,speaker,,true,1,1,20095,11663,blue gray,9,9,2,2,split,target,226,50,6,1,2,distr1,258,50,15,2,3,distr2,96,50,86,3,1,6.799547559082424,42.36451512860436,49.194701117688204
,1,speaker,,true,1,1,20095,11664,red brown,9,9,2,2,close,target,6,50,27,1,2,distr1,334,50,17,2,3,distr2,290,50,6,3,1,9.214700392809368,14.315678159592053,7.414205540882722
,1,speaker,,true,1,1,20095,11665,dark pink,9,9,2,2,far,target,334,50,36,1,2,distr1,113,50,58,2,3,distr2,196,50,60,3,1,64.57350347660118,64.63469538056749,43.08873022555632
,1,speaker,,true,1,1,20095,11666,brightest green,15,15,2,2,far,target,110,50,83,1,2,distr1,313,50,21,2,3,distr2,171,50,56,3,1,72.32301262905241,35.84663837647942,56.574015911181114
,1,speaker,,true,1,1,20095,11667,green grayish,13,13,2,2,close,target,174,50,16,1,3,distr1,282,50,6,2,1,distr2,266,50,17,3,2,12.804431169207776,15.200965050238006,7.653993689310062
,1,speaker,,true,1,1,20095,11668,yellow gray,11,11,2,2,split,target,74,50,11,1,3,distr1,17,50,30,2,1,distr2,192,50,43,3,2,13.160763972579756,36.831006176765975,48.08685407651677
,1,speaker,,true,1,1,20095,11669,brightest pink,14,14,2,2,split,target,307,50,91,1,2,distr1,309,50,65,2,3,distr2,236,50,10,3,1,16.359631251620854,63.0987666447322,47.47524737782122
,1,speaker,,true,1,1,20040,11670,dark mauve purplish color,25,25,4,4,close,target,305,50,5,1,2,distr1,104,50,15,2,1,distr2,37,50,12,3,3,14.129955816196091,8.681053452377599,11.846192810919721
,1,speaker,,true,1,1,20040,11671,darker green that's more green than brown,41,41,7,7,split,target,104,50,11,1,2,distr1,62,50,14,2,3,distr2,96,50,75,3,1,10.530540713024797,29.52808616805004,31.76950552145059
,1,speaker,,true,1,1,20040,11672,yellow,6,6,1,1,far,target,61,50,92,1,3,distr1,223,50,30,2,2,distr2,108,50,33,3,1,77.49895609154969,53.47477105364553,33.44205477760305
,1,speaker,,true,1,1,20040,11673,brighter pink,13,13,2,2,split,target,310,50,62,1,1,distr1,287,50,47,2,2,distr2,347,50,24,3,3,16.190227108918787,34.30108275694119,25.30240154395851
,1,speaker,,true,1,1,20040,11674,blue,4,4,1,1,far,target,234,50,38,1,3,distr1,91,50,40,2,2,distr2,102,50,79,3,1,51.51015889104482,59.41542607913685,25.40405578056643
,1,speaker,,true,1,1,20040,11675,grey,4,4,1,1,far,target,313,50,1,1,2,distr1,181,50,66,2,3,distr2,101,50,75,3,1,56.478211392517956,40.95435049131001,54.82227204920226
,1,speaker,,true,1,1,20040,11676,blue,4,4,1,1,split,target,220,50,17,1,2,distr1,150,50,30,2,3,distr2,330,50,92,3,1,18.36020556751817,62.07460238907221,77.50276899214016
,1,speaker,,true,1,1,20040,11677,less vibrant mauve brownish,27,27,4,4,split,target,326,50,14,1,2,distr1,318,50,32,2,3,distr2,122,50,62,3,1,13.540626384893105,67.29486692826198,78.93245711740481
,1,speaker,,true,1,1,20040,11678,grey slate,10,10,2,2,close,target,184,50,3,1,1,distr1,3,50,21,2,2,distr2,78,50,30,3,3,14.021976279618313,19.744005099484305,17.492398250660376
,1,speaker,,true,1,1,20026,11679,Medium dark green,17,17,3,3,split,target,156,50,22,1,1,distr1,180,50,16,2,2,distr2,31,50,61,3,3,6.659466517068862,46.41320473079459,45.30983841347288
,1,speaker,,true,1,1,20026,11680,Grayish purple,14,14,2,2,split,target,259,50,11,1,2,distr1,81,50,8,2,1,distr2,182,50,32,3,3,12.698206068941063,21.456020389779887,24.64671779637743
,1,speaker,,true,1,1,20026,11681,Bright green,12,12,2,2,far,target,112,50,89,1,3,distr1,204,50,16,2,2,distr2,92,50,39,3,1,63.12088450934965,55.7739933376555,27.63226543618505
,1,speaker,,true,1,1,20026,11682,Orange,6,6,1,1,split,target,10,50,55,1,1,distr1,63,50,32,2,2,distr2,74,50,47,3,3,17.99323631332836,22.669765237986283,7.255954190464608
,1,speaker,,true,1,1,20026,11683,Light blueish purple,20,20,3,3,split,target,250,50,19,1,2,distr1,350,50,6,2,3,distr2,32,50,17,3,1,16.217979623435248,25.069804505764488,8.905782945504413
,1,speaker,,true,1,1,20026,11684,Medium dark brown,17,17,3,3,close,target,51,50,10,1,1,distr1,97,50,15,2,3,distr2,75,50,42,3,2,8.649261018387518,18.932472379414907,19.546050328855152
,1,speaker,,true,1,1,20026,11685,Mustard yellow,14,14,2,2,far,target,76,50,64,1,2,distr1,218,50,41,2,3,distr2,167,50,80,3,1,65.29479579861861,87.82840569196365,55.28479285346654
,1,speaker,,true,1,1,20026,11686,Dark blue,9,9,2,2,far,target,241,50,68,1,3,distr1,16,50,41,2,1,distr2,142,50,72,3,2,85.50344961803292,65.28275539720232,78.978300061605
,1,speaker,,true,1,1,20026,11687,Brownish orange,15,15,2,2,close,target,15,50,28,1,3,distr1,283,50,11,2,2,distr2,183,50,4,3,1,17.605850328893265,18.66401134332245,8.725161121055221
,1,speaker,,true,1,1,20026,11688,Medium pink,11,11,2,2,close,target,326,50,52,1,2,distr1,315,50,57,2,3,distr2,348,50,77,3,1,7.412977690922863,15.573619746772714,17.255355130222622
,1,speaker,,true,1,1,20016,11689,purple,6,6,1,1,far,target,240,50,30,1,3,distr1,128,50,63,2,2,distr2,8,50,62,3,1,57.967999442968605,55.6009182353732,77.21344385700934
,1,speaker,,true,1,1,20016,11690,light purple,12,12,2,2,close,target,309,50,12,1,1,distr1,308,50,20,2,3,distr2,262,50,16,3,2,6.321404538539423,9.980240569661467,13.446080205336836
,1,speaker,,true,1,1,20016,11691,light green,11,11,2,2,close,target,90,50,26,1,1,distr1,183,50,16,2,3,distr2,122,50,11,3,2,19.31571543067573,11.19647687429265,8.376002620523678
,1,speaker,,true,1,1,20016,11692,dirty yellow,12,12,2,2,close,target,57,50,31,1,1,distr1,9,50,17,2,2,distr2,82,50,27,3,3,17.01697546451085,12.109211880912195,15.145811063770108
,1,speaker,,true,1,1,20016,11693,light purple,12,12,2,2,far,target,273,50,45,1,2,distr1,190,50,80,2,3,distr2,232,50,90,3,1,79.62227252798426,91.19237375791882,42.20933981079843
,1,speaker,,true,1,1,20016,11694,faded red,9,9,2,2,close,target,353,50,39,1,3,distr1,336,50,29,2,1,distr2,359,50,46,3,2,7.587433214480645,5.334997035138781,12.846692138185198
,1,speaker,,true,1,1,20033,11695,blood orange,12,12,2,2,far,target,15,50,87,1,3,distr1,44,50,19,2,2,distr2,142,50,71,3,1,35.8696996826773,89.915993630342,70.32258747365145
,1,speaker,,true,1,1,20033,11696,gray,4,4,1,1,close,target,76,50,0,1,1,distr1,275,50,8,2,3,distr2,359,50,19,3,2,5.201727183690862,11.102013749348679,11.413423544795457
,1,speaker,,true,1,1,20033,11697,dusty blue,10,10,2,2,close,target,220,50,23,1,2,distr1,196,50,6,2,1,distr2,267,50,13,3,3,14.26729650931556,14.453848355825839,8.02753267770056
,1,speaker,,true,1,1,20033,11698,brownish gray,13,13,2,2,close,target,351,50,4,1,1,distr1,157,50,24,2,2,distr2,96,50,7,3,3,19.26681629455852,5.757902207214578,15.295127914505295
,1,speaker,,true,1,1,20033,11699,muted burnt orange,18,18,3,3,close,target,16,50,37,1,3,distr1,43,50,32,2,1,distr2,66,50,14,3,2,8.076970142846726,13.963072730544338,12.157097741489745
,1,speaker,,true,1,1,20033,11700,bright fuschia,14,14,2,2,far,target,320,50,52,1,3,distr1,150,50,73,2,1,distr2,138,50,51,3,2,92.42663468340616,75.28732469251852,28.11876733951132
,1,speaker,,true,1,1,20033,11701,electric blue,13,13,2,2,far,target,247,50,88,1,2,distr1,232,50,12,2,3,distr2,172,50,92,3,1,67.65606291113579,65.01698529990834,89.71388168631806
,1,speaker,,true,1,1,20033,11702,orange,6,6,1,1,far,target,20,50,45,1,1,distr1,263,50,28,2,3,distr2,80,50,11,3,2,39.46486996260045,21.857229789049345,25.69735512544609
,1,speaker,,true,1,1,20033,11703,army green,10,10,2,2,split,target,101,50,19,1,3,distr1,202,50,7,2,1,distr2,102,50,62,3,2,13.25489547358778,23.39063335736661,35.531764206700586
,1,speaker,,true,1,1,20014,11704,Gray,4,4,1,1,far,target,257,50,7,1,2,distr1,189,50,61,2,3,distr2,89,50,41,3,1,48.5252487091342,27.71978207768429,57.94828555728542
,1,speaker,,true,1,1,20014,11705,Dark Pink,9,9,2,2,split,target,330,50,34,1,2,distr1,344,50,40,2,3,distr2,243,50,47,3,1,5.2510074380915714,49.6591759686516,53.112977924981784
,1,speaker,,true,1,1,20014,11706,Dark Brown,10,10,2,2,split,target,349,50,32,1,3,distr1,272,50,17,2,1,distr2,224,50,51,3,2,17.87387009795282,56.39955141369647,40.99495228845216
,1,speaker,,true,1,1,20014,11707,Brown,5,5,1,1,close,target,18,50,37,1,1,distr1,62,50,3,2,3,distr2,315,50,14,3,2,19.319620868633013,19.463563438509645,10.79780647257946
,1,speaker,,true,1,1,20014,11708,Dark Green,10,10,2,2,split,target,121,50,12,1,1,distr1,337,50,10,2,3,distr2,276,50,71,3,2,16.43460855528741,52.72889353463822,40.22636572560368
,1,speaker,,true,1,1,20014,11709,Green,5,5,1,1,close,target,76,50,28,1,1,distr1,36,50,50,2,2,distr2,43,50,31,3,3,18.0528661752304,9.277626581687663,10.601240353252075
,1,speaker,,true,1,1,20014,11710,Dark Blue,9,9,2,2,far,target,202,50,37,1,2,distr1,162,50,74,2,3,distr2,313,50,40,3,1,47.177447530917775,47.62470025104905,86.0498106057692
,1,speaker,,true,1,1,20014,11711,Bright Red,10,10,2,2,far,target,348,50,90,1,3,distr1,38,50,47,2,2,distr2,193,50,5,3,1,47.7943039465856,52.863959575429604,33.30561758688858
,1,speaker,,true,1,1,20033,11712,purplish gray,13,13,2,2,split,target,230,50,19,1,2,distr1,131,50,4,2,3,distr2,269,50,77,3,1,15.583531822670116,38.04317571792525,48.255967389572035
,1,speaker,,true,1,1,20033,11713,dark muted lime green,21,21,4,4,split,target,70,50,57,1,2,distr1,32,50,61,2,3,distr2,258,50,6,3,1,12.774403596484756,39.48135658125825,40.56469127624243
,1,speaker,,true,1,1,20033,11714,brick red,9,9,2,2,split,target,356,50,53,1,3,distr1,317,50,29,2,2,distr2,303,50,13,3,1,17.587447737747105,22.348108991154305,10.35598835492204
,1,speaker,,true,1,1,20033,11715,khaki green,11,11,2,2,split,target,77,50,18,1,1,distr1,121,50,20,2,3,distr2,240,50,64,3,2,17.368367081078716,75.73884579371735,66.07392239614593
,1,speaker,,true,1,1,20033,11716,avocado green,13,13,2,2,close,target,77,50,27,1,3,distr1,245,50,0,2,1,distr2,13,50,17,3,2,17.3263382661762,13.71603944316137,10.079760346670783
,1,speaker,,true,1,1,20033,11717,mint green,10,10,2,2,split,target,146,50,29,1,2,distr1,131,50,12,2,1,distr2,309,50,5,3,3,12.8080030227507,25.581563259290466,13.574013951586993
,1,speaker,,true,1,1,20033,11718,brownish green,14,14,2,2,split,target,58,50,24,1,3,distr1,109,50,1,2,1,distr2,95,50,71,3,2,18.790176258582196,28.64075760223095,34.621662834478315
,1,speaker,,true,1,1,20033,11719,lavender,8,8,1,1,close,target,304,50,10,1,3,distr1,62,50,19,2,1,distr2,149,50,4,3,2,18.087290008315765,10.907095179564884,15.894678614179178
,1,speaker,,true,1,1,20033,11720,dusty lilac,11,11,2,2,close,target,278,50,4,1,2,distr1,9,50,19,2,3,distr2,107,50,13,3,1,11.271472778240867,11.787430894137412,16.261108687441997
,1,speaker,,true,1,1,20060,11721,grey,4,4,1,1,close,target,247,50,0,1,3,distr1,155,50,26,2,2,distr2,225,50,14,3,1,18.58247818311853,11.018156697624974,15.55785240901155
,1,speaker,,true,1,1,20060,11722,blue,4,4,1,1,far,target,213,50,39,1,2,distr1,2,50,9,2,1,distr2,136,50,57,3,3,35.24238599324861,39.03066456054935,53.914177572969216
,1,speaker,,true,1,1,20060,11723,pink,4,4,1,1,far,target,350,50,25,1,3,distr1,166,50,82,2,2,distr2,29,50,55,3,1,86.3553623494702,25.790150894523677,93.98276663272007
,1,speaker,,true,1,1,20060,11724,tirquoise,9,9,1,1,far,target,166,50,87,1,2,distr1,107,50,61,2,3,distr2,173,50,4,3,1,71.65573310556519,83.28777357931658,37.92983830389856
,1,speaker,,true,1,1,20060,11725,green,5,5,1,1,close,target,152,50,13,1,2,distr1,288,50,7,2,3,distr2,264,50,19,3,1,13.413288832801948,17.120773799641025,9.109149231283522
,1,speaker,,true,1,1,20060,11726,gold,4,4,1,1,far,target,58,50,50,1,1,distr1,252,50,7,2,3,distr2,285,50,33,3,2,40.92794114904327,50.510945360451146,20.391995804107914
,1,speaker,,true,1,1,20060,11727,grey,4,4,1,1,close,target,134,50,2,1,2,distr1,161,50,21,2,3,distr2,123,50,16,3,1,13.049335272433641,12.256122295098491,7.13677968270509
,1,speaker,,true,1,1,20060,11728,olive green,11,11,2,2,close,target,119,50,16,1,2,distr1,282,50,2,2,3,distr2,155,50,26,3,1,15.130456735128858,9.018424793275672,19.466475937433074
,1,speaker,,true,1,1,20060,11729,green,5,5,1,1,far,target,118,50,66,1,2,distr1,234,50,87,2,1,distr2,342,50,18,3,3,82.70209186686867,68.6858358021709,97.75556120876404
,1,speaker,,true,1,1,20060,11730,brown,5,5,1,1,far,target,16,50,34,1,1,distr1,237,50,42,2,3,distr2,350,50,72,3,2,56.16896137331708,27.54460872978523,61.96023386767802
,1,speaker,,true,1,1,20004,11731,gray,4,4,1,1,split,target,247,50,8,1,3,distr1,128,50,21,2,2,distr2,129,50,27,3,1,18.91888277372859,23.568970551442703,5.163378679861839
,1,speaker,,true,1,1,20004,11732,red pink,8,8,2,2,close,target,352,50,28,1,2,distr1,235,50,6,2,3,distr2,3,50,10,3,1,19.089790271426413,10.244409133085329,10.237698524661594
,1,speaker,,true,1,1,20004,11733,turquoise green,15,15,2,2,far,target,159,50,58,1,1,distr1,285,50,32,2,3,distr2,103,50,15,3,2,62.333640124045715,43.06892660752042,32.51874550285924
,1,speaker,,true,1,1,20004,11734,sea green,9,9,2,2,close,target,170,50,31,1,2,distr1,137,50,5,2,3,distr2,154,50,15,3,1,18.765391387088364,12.288779016679753,6.799575446605227
,1,speaker,,true,1,1,20004,11735,sea green,9,9,2,2,close,target,180,50,27,1,2,distr1,138,50,40,2,1,distr2,131,50,27,3,3,19.285296304819244,13.71524740674576,11.251051126620533
,1,speaker,,true,1,1,20004,11736,dark purple,11,11,2,2,far,target,263,50,77,1,1,distr1,7,50,7,2,3,distr2,319,50,69,3,2,48.72672860623638,43.11321177605497,45.10412830417379
,1,speaker,,true,1,1,20004,11737,dark green,10,10,2,2,split,target,144,50,46,1,3,distr1,155,50,54,2,1,distr2,196,50,18,3,2,9.504020535425298,29.02467661735132,34.40773287333038
,1,speaker,,true,1,1,20004,11738,gray,4,4,1,1,far,target,245,50,11,1,2,distr1,55,50,17,2,1,distr2,16,50,71,3,3,22.45820665302648,46.39490399012585,28.0649094172574
,1,speaker,,true,1,1,20096,11739,medium blue,11,11,2,2,split,target,152,50,44,1,3,distr1,116,50,55,2,1,distr2,131,50,11,3,2,19.559992092573488,26.52121887439742,37.51056427725608
,1,speaker,,true,1,1,20096,11740,right blue,10,10,2,2,far,target,158,50,71,1,3,distr1,4,50,56,2,1,distr2,66,50,14,3,2,82.92381288727546,66.51773229952322,24.69346134041347
,1,speaker,,true,1,1,20096,11741,greyish green,13,13,2,2,split,target,98,50,15,1,2,distr1,8,50,29,2,3,distr2,225,50,21,3,1,19.306212477684397,22.202808859968552,31.75140521352653
,1,speaker,,true,1,1,20096,11742,vivid green,11,11,2,2,far,target,90,50,36,1,3,distr1,341,50,89,2,1,distr2,13,50,24,3,2,65.38908320611357,21.08760812813084,45.79211751050139
,1,speaker,,true,1,1,20096,11743,vivid blue,10,10,2,2,split,target,201,50,31,1,2,distr1,147,50,12,2,3,distr2,22,50,52,3,1,17.373801258198768,50.71101990547637,35.13938353981131
,1,speaker,,true,1,1,20096,11744,dark purple,11,11,2,2,split,target,355,50,21,1,2,distr1,207,50,9,2,1,distr2,137,50,61,3,3,17.60417493465814,63.423705714318245,50.939278375509176
,1,speaker,,true,1,1,20097,11745,Maroon,6,6,1,1,close,target,358,50,36,1,3,distr1,15,50,24,2,2,distr2,54,50,6,3,1,8.747717027795348,17.469497534017265,10.153170913635627
,1,speaker,,true,1,1,20097,11746,Blue and Grey Mix,17,17,4,4,close,target,199,50,18,1,3,distr1,59,50,7,2,2,distr2,317,50,1,3,1,17.481103749474894,12.683071766952994,5.881808397702421
,1,speaker,,true,1,1,20097,11747,Yellow and brown mix,20,20,4,4,split,target,72,50,28,1,1,distr1,154,50,5,2,3,distr2,329,50,88,3,2,19.570875010305308,64.24518604908863,59.52815104643816
,1,speaker,,true,1,1,20097,11748,Bright Purple,13,13,2,2,far,target,273,50,89,1,3,distr1,105,50,34,2,1,distr2,214,50,8,3,2,73.15601456535383,50.23815814694002,23.38377339677197
,1,speaker,,true,1,1,20097,11749,Soft light green,16,16,3,3,close,target,158,50,29,1,1,distr1,189,50,28,2,3,distr2,118,50,14,3,2,8.371940892370782,12.403258145886026,16.051598215783827
,1,speaker,,true,1,1,20097,11750,Money Green,11,11,2,2,split,target,85,50,38,1,1,distr1,85,50,61,2,3,distr2,190,50,55,3,2,9.814776078783744,53.832665827977685,60.79921558915722
,1,speaker,,true,1,1,20097,11751,Dark orange red mix,19,19,4,4,close,target,11,50,58,1,1,distr1,50,50,45,2,2,distr2,32,50,72,3,3,15.525449443355628,16.864512802288292,13.4072282659334
,1,speaker,,true,1,1,20014,11752,Dark Brown,10,10,2,2,close,target,352,50,15,1,1,distr1,266,50,15,2,3,distr2,141,50,1,3,2,12.75160791601932,9.497192439313576,10.125670467641012
,1,speaker,,true,1,1,20014,11753,Vivid Blue,10,10,2,2,split,target,175,50,90,1,2,distr1,161,50,88,2,3,distr2,195,50,11,3,1,9.800133983473431,85.68309916530552,82.86325929623982
,1,speaker,,true,1,1,20014,11754,Acidic Green,12,12,2,2,split,target,65,50,20,1,1,distr1,169,50,4,2,2,distr2,2,50,70,3,3,16.481732270932866,30.43181996516881,39.19564912482683
,1,speaker,,true,1,1,20014,11755,Green,5,5,1,1,close,target,154,50,15,1,1,distr1,214,50,2,2,2,distr2,211,50,26,3,3,9.581361978676874,14.30211916672758,17.824682355561485
,1,speaker,,true,1,1,20014,11756,Violet,6,6,1,1,split,target,264,50,23,1,3,distr1,219,50,26,2,2,distr2,357,50,61,3,1,15.49344454563129,35.725757258811264,47.82032279534229
